FileName,NumberOfLinesAdded,NumberOLinesDeleted,NumberOfLinesChangedTotal,NumberOfAuthors,NumberOfCommits,NumberOfCommitsOnlyForBugFix,AvgLinesAddedPerCommit,AvgLinesDeletedPerCommit,AvgLinesChangedPerCommit
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/base/BasePeriod.java,606.0,606.0,1212.0,1.0,2.0,0.0,303.0,303.0,606.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/field/TestPreciseDurationDateTimeField.java,680.0,680.0,1376.0,2.0,4.0,2.0,170.0,170.0,344.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/TestIslamicChronology.java,740.0,740.0,1512.0,2.0,4.0,2.0,185.0,185.0,378.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/DateMidnight.java,1386.0,1386.0,2772.0,1.0,2.0,0.0,693.0,693.0,1386.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/gj/TestGJYearField.java,75.0,75.0,150.0,2.0,2.0,1.0,37.5,37.5,75.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/DateTimeZone.java,1268.0,1268.0,2609.0,2.0,3.0,1.0,422.67,422.67,869.67
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestYearMonthDay_Constructors.java,491.0,491.0,1006.0,2.0,4.0,2.0,122.75,122.75,251.5
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/YearMonthDay.java,1124.0,1124.0,2253.0,2.0,3.0,1.0,374.67,374.67,751.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/package.html,41.0,41.0,82.0,1.0,2.0,0.0,20.5,20.5,41.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/convert/ReadablePartialConverter.java,107.0,107.0,214.0,1.0,2.0,0.0,53.5,53.5,107.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/JodaTimePermission.java,60.0,60.0,120.0,1.0,2.0,0.0,30.0,30.0,60.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/java/lang/InternalError.java,5.0,5.0,10.0,2.0,2.0,1.0,2.5,2.5,5.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/BasicSingleEraDateTimeField.java,134.0,134.0,268.0,1.0,2.0,0.0,67.0,67.0,134.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/java/util/Calendar.java,52.0,52.0,104.0,2.0,2.0,1.0,26.0,26.0,52.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/GJChronology.java,1091.0,1091.0,2182.0,1.0,2.0,0.0,545.5,545.5,1091.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/convert/PartialConverter.java,89.0,89.0,178.0,1.0,2.0,0.0,44.5,44.5,89.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/BasicDayOfMonthDateTimeField.java,105.0,105.0,210.0,1.0,2.0,0.0,52.5,52.5,105.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/MillisDurationField.java,164.0,164.0,328.0,1.0,2.0,0.0,82.0,82.0,164.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestDateTime_Constructors.java,658.0,658.0,1345.0,2.0,4.0,2.0,164.5,164.5,336.25
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestMutableInterval_Basics.java,527.0,527.0,1092.0,2.0,4.0,2.0,131.75,131.75,273.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestYears.java,344.0,344.0,712.0,2.0,4.0,2.0,86.0,86.0,178.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/format/TestPeriodFormatterBuilder.java,876.0,876.0,1782.0,2.0,4.0,2.0,219.0,219.0,445.5
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/MutableDateTime.java,1393.0,1393.0,2793.0,2.0,3.0,1.0,464.33,464.33,931.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/java/text/DateFormatSymbols.java,42.0,42.0,84.0,2.0,2.0,1.0,21.0,21.0,42.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestTimeOfDay_Basics.java,956.0,956.0,1951.0,2.0,4.0,2.0,239.0,239.0,487.75
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/java/lang/SecurityException.java,5.0,5.0,10.0,2.0,2.0,1.0,2.5,2.5,5.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/IslamicChronology.java,543.0,543.0,1086.0,1.0,2.0,0.0,271.5,271.5,543.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/field/TestFieldUtils.java,202.0,202.0,415.0,2.0,4.0,2.0,50.5,50.5,103.75
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/ISOYearOfEraDateTimeField.java,112.0,112.0,224.0,1.0,2.0,0.0,56.0,56.0,112.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/tz/FixedDateTimeZone.java,115.0,115.0,240.0,2.0,3.0,1.0,38.33,38.33,80.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/convert/TestDateConverter.java,144.0,144.0,313.0,2.0,4.0,2.0,36.0,36.0,78.25
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/AbstractReadableInstantFieldProperty.java,474.0,474.0,948.0,1.0,2.0,0.0,237.0,237.0,474.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestDurationField.java,78.0,78.0,172.0,2.0,4.0,2.0,19.5,19.5,43.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/BaseDateTimeField.java,1006.0,1006.0,2012.0,1.0,2.0,0.0,503.0,503.0,1006.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/field/TestPreciseDurationField.java,299.0,299.0,622.0,2.0,4.0,2.0,74.75,74.75,155.5
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/convert/MockZeroNullIntegerConverter.java,51.0,51.0,102.0,2.0,2.0,1.0,25.5,25.5,51.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestInterval_Constructors.java,723.0,723.0,1474.0,2.0,4.0,2.0,180.75,180.75,368.5
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/MockNullZoneChronology.java,44.0,44.0,88.0,2.0,2.0,1.0,22.0,22.0,44.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestMutableInterval_Updates.java,427.0,427.0,883.0,2.0,4.0,2.0,106.75,106.75,220.75
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/Weeks.java,481.0,481.0,970.0,2.0,3.0,1.0,160.33,160.33,323.33
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/gj/MainTest.java,444.0,444.0,888.0,1.0,2.0,1.0,222.0,222.0,444.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/DelegatedDurationField.java,157.0,157.0,314.0,1.0,2.0,0.0,78.5,78.5,157.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/DateTimePrinter.java,104.0,104.0,208.0,1.0,2.0,0.0,52.0,52.0,104.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/GJDayOfWeekDateTimeField.java,141.0,141.0,282.0,1.0,2.0,0.0,70.5,70.5,141.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestInstant_Constructors.java,188.0,188.0,405.0,2.0,4.0,2.0,47.0,47.0,101.25
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/gj/TestGJWeekyearField.java,79.0,79.0,158.0,2.0,2.0,1.0,39.5,39.5,79.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/package.html,51.0,51.0,102.0,1.0,2.0,0.0,25.5,25.5,51.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/ISOPeriodFormat.java,206.0,206.0,412.0,1.0,2.0,0.0,103.0,103.0,206.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/GJMonthOfYearDateTimeField.java,65.0,65.0,130.0,1.0,2.0,0.0,32.5,32.5,65.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/OffsetDateTimeField.java,218.0,218.0,436.0,1.0,2.0,0.0,109.0,109.0,218.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/gj/TestJulianWeekyearField.java,58.0,58.0,116.0,2.0,2.0,1.0,29.0,29.0,58.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/package.html,176.0,176.0,352.0,1.0,2.0,0.0,88.0,88.0,176.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/tz/src/antarctica,327.0,327.0,654.0,1.0,2.0,0.0,163.5,163.5,327.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/BasicYearDateTimeField.java,146.0,146.0,292.0,1.0,2.0,0.0,73.0,73.0,146.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestDateMidnight_Basics.java,1065.0,1065.0,2175.0,2.0,4.0,2.0,266.25,266.25,543.75
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/java/io/ObjectOutputStream.java,25.0,25.0,50.0,2.0,2.0,1.0,12.5,12.5,25.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/convert/MockUnknownTimeZone.java,55.0,55.0,110.0,2.0,2.0,1.0,27.5,27.5,55.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestLocalDateTime_Basics.java,945.0,945.0,1931.0,2.0,4.0,2.0,236.25,236.25,482.75
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestAbstractPartial.java,248.0,248.0,513.0,2.0,4.0,2.0,62.0,62.0,128.25
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestDateTimeZoneCutover.java,1099.0,1099.0,2219.0,2.0,4.0,2.0,274.75,274.75,554.75
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/tz/src/backward,112.0,112.0,224.0,1.0,2.0,0.0,56.0,56.0,112.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/PreciseDateTimeField.java,146.0,146.0,292.0,1.0,2.0,0.0,73.0,73.0,146.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/format/TestTextFields.java,178.0,178.0,383.0,2.0,4.0,2.0,44.5,44.5,95.75
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/gj/TestJulianChronology.java,165.0,165.0,330.0,2.0,2.0,1.0,82.5,82.5,165.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/format/TestISODateTimeFormat.java,628.0,628.0,1287.0,2.0,4.0,2.0,157.0,157.0,321.75
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/base/AbstractInterval.java,492.0,492.0,984.0,1.0,2.0,0.0,246.0,246.0,492.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestMutableInterval_Constructors.java,700.0,700.0,1429.0,2.0,4.0,2.0,175.0,175.0,357.25
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField.java,120.0,120.0,240.0,1.0,2.0,0.0,60.0,60.0,120.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/TestGregorianChronology.java,309.0,309.0,647.0,2.0,4.0,2.0,77.25,77.25,161.75
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/field/TestPreciseDateTimeField.java,676.0,676.0,1368.0,2.0,4.0,2.0,169.0,169.0,342.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/convert/TestReadableIntervalConverter.java,214.0,214.0,454.0,2.0,4.0,2.0,53.5,53.5,113.5
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/DecoratedDateTimeField.java,105.0,105.0,210.0,1.0,2.0,0.0,52.5,52.5,105.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/DateTimeField.java,673.0,673.0,1346.0,1.0,2.0,0.0,336.5,336.5,673.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/gj/TestJulianMonthOfYearField.java,60.0,60.0,120.0,2.0,2.0,1.0,30.0,30.0,60.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/Months.java,401.0,401.0,810.0,2.0,3.0,1.0,133.67,133.67,270.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/SkipUndoDateTimeField.java,102.0,102.0,204.0,1.0,2.0,0.0,51.0,51.0,102.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/convert/TestLongConverter.java,147.0,147.0,320.0,2.0,4.0,2.0,36.75,36.75,80.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestBasePartial.java,162.0,162.0,341.0,2.0,4.0,2.0,40.5,40.5,85.25
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/ZonedChronology.java,602.0,602.0,1204.0,1.0,2.0,0.0,301.0,301.0,602.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/tz/package.html,32.0,32.0,64.0,1.0,2.0,0.0,16.0,16.0,32.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/gj/TestGJDayOfMonthField.java,67.0,67.0,134.0,2.0,2.0,1.0,33.5,33.5,67.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/convert/DurationConverter.java,36.0,36.0,72.0,1.0,2.0,0.0,18.0,18.0,36.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/DateTimeFormat.java,870.0,870.0,1758.0,2.0,3.0,1.0,290.0,290.0,586.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/base/AbstractDuration.java,203.0,203.0,406.0,1.0,2.0,0.0,101.5,101.5,203.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestInstant_Basics.java,636.0,636.0,1315.0,2.0,4.0,2.0,159.0,159.0,328.75
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestMutableDateTime_Sets.java,612.0,612.0,1253.0,2.0,4.0,2.0,153.0,153.0,313.25
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/MockZone.java,56.0,56.0,112.0,2.0,2.0,1.0,28.0,28.0,56.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestMutablePeriod_Constructors.java,995.0,995.0,2018.0,2.0,4.0,2.0,248.75,248.75,504.5
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/base/BaseDuration.java,272.0,272.0,544.0,1.0,2.0,0.0,136.0,136.0,272.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/SkipDateTimeField.java,107.0,107.0,214.0,1.0,2.0,0.0,53.5,53.5,107.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/convert/IntervalConverter.java,53.0,53.0,106.0,1.0,2.0,0.0,26.5,26.5,53.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/tz/UTCProvider.java,57.0,57.0,114.0,1.0,2.0,0.0,28.5,28.5,57.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/DateTimeFormatterBuilder.java,2667.0,2667.0,5342.0,2.0,3.0,1.0,889.0,889.0,1780.67
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/tz/src/southamerica,1428.0,1428.0,2856.0,1.0,2.0,0.0,714.0,714.0,1428.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/ReadWritableDateTime.java,267.0,267.0,534.0,1.0,2.0,0.0,133.5,133.5,267.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestChronology.java,361.0,361.0,750.0,2.0,4.0,2.0,90.25,90.25,187.5
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/RemainderDateTimeField.java,202.0,202.0,404.0,1.0,2.0,0.0,101.0,101.0,202.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/ISOChronology.java,235.0,235.0,470.0,1.0,2.0,0.0,117.5,117.5,235.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/Days.java,495.0,495.0,998.0,2.0,3.0,1.0,165.0,165.0,332.67
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/base/AbstractPartial.java,421.0,421.0,842.0,1.0,2.0,0.0,210.5,210.5,421.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestLocalTime_Properties.java,801.0,801.0,1618.0,2.0,4.0,2.0,200.25,200.25,404.5
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/field/TestAll.java,59.0,59.0,118.0,1.0,2.0,0.0,29.5,29.5,59.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/Minutes.java,475.0,475.0,958.0,2.0,3.0,1.0,158.33,158.33,319.33
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/java/io/CharArrayWriter.java,5.0,5.0,10.0,2.0,2.0,1.0,2.5,2.5,5.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/gj/TestGJWeekOfWeekyearField.java,69.0,69.0,138.0,2.0,2.0,1.0,34.5,34.5,69.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestWeeks.java,439.0,439.0,918.0,2.0,4.0,2.0,109.75,109.75,229.5
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/convert/ReadableDurationConverter.java,91.0,91.0,182.0,1.0,2.0,0.0,45.5,45.5,91.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/DividedDateTimeField.java,229.0,229.0,458.0,1.0,2.0,0.0,114.5,114.5,229.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/BaseDurationField.java,168.0,168.0,336.0,1.0,2.0,0.0,84.0,84.0,168.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/convert/AbstractConverter.java,161.0,161.0,322.0,1.0,2.0,0.0,80.5,80.5,161.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/base/BaseDateTime.java,332.0,332.0,664.0,1.0,2.0,0.0,166.0,166.0,332.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/Chronology.java,843.0,843.0,1686.0,1.0,2.0,0.0,421.5,421.5,843.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/DecoratedDurationField.java,104.0,104.0,208.0,1.0,2.0,0.0,52.0,52.0,104.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/format/TestAll.java,65.0,65.0,130.0,1.0,2.0,0.0,32.5,32.5,65.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/gj/TestGJDateTimeField.java,43.0,43.0,86.0,2.0,2.0,1.0,21.5,21.5,43.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/FormatUtils.java,377.0,377.0,754.0,1.0,2.0,0.0,188.5,188.5,377.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/chrono/LenientChronology.java,156.0,156.0,312.0,1.0,2.0,0.0,78.0,78.0,156.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/convert/CalendarConverter.java,135.0,135.0,270.0,1.0,2.0,0.0,67.5,67.5,135.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestLocalTime_Basics.java,848.0,848.0,1728.0,2.0,4.0,2.0,212.0,212.0,432.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestTimeOfDay_Properties.java,753.0,753.0,1523.0,2.0,4.0,2.0,188.25,188.25,380.75
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/field/TestMillisDurationField.java,240.0,240.0,504.0,2.0,4.0,2.0,60.0,60.0,126.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/format/TestPeriodFormatParsing.java,164.0,164.0,358.0,2.0,4.0,2.0,41.0,41.0,89.5
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/tz/TestAll.java,51.0,51.0,102.0,1.0,2.0,0.0,25.5,25.5,51.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/chrono/TestBuddhistChronology.java,399.0,399.0,832.0,2.0,4.0,2.0,99.75,99.75,208.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestMutablePeriod_Updates.java,1483.0,1483.0,2994.0,2.0,4.0,2.0,370.75,370.75,748.5
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestAllPackages.java,60.0,60.0,120.0,1.0,2.0,0.0,30.0,30.0,60.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/tz/TestCompiler.java,147.0,147.0,294.0,1.0,2.0,0.0,73.5,73.5,147.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestAll.java,133.0,133.0,266.0,1.0,2.0,0.0,66.5,66.5,133.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/PeriodType.java,858.0,858.0,1716.0,1.0,2.0,0.0,429.0,429.0,858.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/java/util/Locale.java,32.0,32.0,64.0,2.0,2.0,1.0,16.0,16.0,32.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/ReadWritablePeriod.java,280.0,280.0,560.0,1.0,2.0,0.0,140.0,140.0,280.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestMinutes.java,419.0,419.0,878.0,2.0,4.0,2.0,104.75,104.75,219.5
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/PeriodPrinter.java,83.0,83.0,166.0,1.0,2.0,0.0,41.5,41.5,83.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/format/TestDateTimeFormatStyle.java,370.0,370.0,740.0,1.0,2.0,0.0,185.0,185.0,370.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/field/TestOffsetDateTimeField.java,567.0,567.0,1150.0,2.0,4.0,2.0,141.75,141.75,287.5
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestDateTimeFieldType.java,410.0,410.0,903.0,2.0,4.0,2.0,102.5,102.5,225.75
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/IllegalFieldValueException.java,329.0,329.0,658.0,1.0,2.0,0.0,164.5,164.5,329.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/PeriodParser.java,62.0,62.0,124.0,1.0,2.0,0.0,31.0,31.0,62.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/field/TestScaledDurationField.java,316.0,316.0,656.0,2.0,4.0,2.0,79.0,79.0,164.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/field/DelegatedDateTimeField.java,279.0,279.0,558.0,1.0,2.0,0.0,139.5,139.5,279.0
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/TestDays.java,441.0,441.0,922.0,2.0,4.0,2.0,110.25,110.25,230.5
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/format/TestPeriodFormatter.java,267.0,267.0,569.0,2.0,4.0,2.0,66.75,66.75,142.25
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/tz/DefaultNameProvider.java,85.0,85.0,170.0,1.0,2.0,0.0,42.5,42.5,85.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/tz/src/asia,2043.0,2043.0,4086.0,1.0,2.0,0.0,1021.5,1021.5,2043.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/tz/src/northamerica,2651.0,2651.0,5302.0,1.0,2.0,0.0,1325.5,1325.5,2651.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/base/package.html,39.0,39.0,78.0,1.0,2.0,0.0,19.5,19.5,39.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/LocalDate.java,1910.0,1910.0,3820.0,1.0,2.0,0.0,955.0,955.0,1910.0
JodaTimeContrib/gwt/src/main/gwt/org/joda/time/gwt/GwtTimeZone.java,64.0,64.0,128.0,2.0,2.0,1.0,32.0,32.0,64.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/java/io/DataOutput.java,5.0,5.0,10.0,2.0,2.0,1.0,2.5,2.5,5.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/java/io/DataInput.java,5.0,5.0,10.0,2.0,2.0,1.0,2.5,2.5,5.0
JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/java/io/ObjectStreamException.java,5.0,5.0,10.0,2.0,2.0,1.0,2.5,2.5,5.0
JodaTimeContrib/gwt/src/main/gwt/org/joda/time/gwt/tz/GwtZoneInfoProvider.java,442.0,442.0,884.0,2.0,2.0,1.0,221.0,221.0,442.0
JodaTimeContrib/gwt/src/main/gwt/org/joda/TimeDummy.gwt.xml,8.0,8.0,16.0,2.0,2.0,1.0,4.0,4.0,8.0
JodaTimeContrib/gwt/src/main/gwt/org/joda/time/gwt/util/Arrays.java,23.0,23.0,46.0,2.0,2.0,1.0,11.5,11.5,23.0
JodaTimeContrib/gwt/src/main/gwt/org/joda/time/gwt/util/ExceptionUtils.java,10.0,10.0,20.0,2.0,2.0,1.0,5.0,5.0,10.0
JodaTimeContrib/gwt/src/main/gwt/org/joda/Time.gwt.xml,13.0,13.0,26.0,2.0,2.0,1.0,6.5,6.5,13.0
JodaTimeContrib/gwt/build.xml,189.0,189.0,408.0,2.0,5.0,2.0,37.8,37.8,81.6
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/gwt/JodaGwtTestCase.java,28.0,28.0,57.0,2.0,3.0,2.0,9.33,9.33,19.0
JodaTimeContrib/gwt/pom.xml,339.0,339.0,956.0,2.0,4.0,2.0,84.75,84.75,239.0
JodaTimeContrib/gwt/build.properties,18.0,18.0,42.0,2.0,4.0,1.0,4.5,4.5,10.5
JodaTimeContrib/gwt/src/test/gwt/org/joda/time/gwt/TestConstants.java,85.0,85.0,170.0,2.0,2.0,1.0,42.5,42.5,85.0
JodaTimeContrib/gwt/README.txt,54.0,54.0,118.0,2.0,4.0,2.0,13.5,13.5,29.5
JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateMidnight_Constructors.java,567.0,567.0,1143.0,2.0,3.0,2.0,189.0,189.0,381.0
