FileName,NumberOfLinesAdded,NumberOLinesDeleted,NumberOfLinesChangedTotal,NumberOfAuthors,NumberOfCommits,NumberOfCommitsOnlyForBugFix,AvgLinesAddedPerCommit,AvgLinesDeletedPerCommit,AvgLinesChangedPerCommit
core/src/test/resources/com/google/errorprone/bugpatterns/ChainingConstructorIgnoresParameterPositiveCases.java,208.0,104.0,416.0,1.0,3.0,2.0,69.33,34.67,138.67
core/src/test/java/com/google/errorprone/bugpatterns/threadsafety/SynchronizeOnNonFinalFieldTest.java,253.0,54.0,461.0,1.0,8.0,2.0,31.62,6.75,57.62
core/src/main/java/com/google/errorprone/bugpatterns/threadsafety/SynchronizeOnNonFinalField.java,147.0,11.0,236.0,1.0,7.0,2.0,21.0,1.57,33.71
core/src/test/java/com/google/errorprone/ErrorProneInMemoryFileManager.java,244.0,15.0,408.0,1.0,5.0,2.0,48.8,3.0,81.6
core/src/main/java/com/google/errorprone/bugpatterns/threadsafety/annotations/LockMethod.java,112.0,56.0,224.0,1.0,3.0,0.0,37.33,18.67,74.67
core/src/main/java/com/google/errorprone/bugpatterns/threadsafety/annotations/UnlockMethod.java,112.0,56.0,224.0,1.0,3.0,0.0,37.33,18.67,74.67
jdk8/src/main/java/com/google/errorprone/dataflow/nullnesspropagation/AbstractNullnessPropagationTransfer.java,2106.0,2106.0,5328.0,1.0,8.0,2.0,263.25,263.25,666.0
jdk8/src/test/resources/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTransferCases6.java,394.0,394.0,1068.0,1.0,6.0,2.0,65.67,65.67,178.0
jdk8/src/test/resources/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTransferCases7.java,354.0,354.0,885.0,1.0,4.0,2.0,88.5,88.5,221.25
core/src/test/java/com/google/errorprone/bugpatterns/threadsafety/GuardedByLockMethodTest.java,160.0,15.0,262.0,1.0,7.0,2.0,22.86,2.14,37.43
core/src/main/java/com/google/errorprone/bugpatterns/threadsafety/AbstractLockMethodChecker.java,270.0,29.0,449.0,1.0,5.0,3.0,54.0,5.8,89.8
core/src/test/java/com/google/errorprone/bugpatterns/threadsafety/UnlockMethodCheckerTest.java,427.0,59.0,727.0,1.0,5.0,2.0,85.4,11.8,145.4
core/src/test/java/com/google/errorprone/bugpatterns/threadsafety/LockMethodCheckerTest.java,429.0,59.0,730.0,1.0,5.0,2.0,85.8,11.8,146.0
core/src/main/java/com/google/errorprone/bugpatterns/threadsafety/LockMethodChecker.java,135.0,1.0,204.0,1.0,3.0,0.0,45.0,0.33,68.0
core/src/main/java/com/google/errorprone/bugpatterns/threadsafety/UnlockMethodChecker.java,137.0,1.0,207.0,1.0,3.0,0.0,45.67,0.33,69.0
core/src/main/java/com/google/errorprone/bugpatterns/NonAtomicVolatileUpdate.java,411.0,30.0,656.0,1.0,5.0,4.0,82.2,6.0,131.2
core/src/test/java/com/google/errorprone/bugpatterns/NonAtomicVolatileUpdateTest.java,107.0,6.0,169.0,1.0,4.0,4.0,26.75,1.5,42.25
core/src/test/resources/com/google/errorprone/bugpatterns/NonAtomicVolatileUpdatePositiveCases.java,180.0,90.0,360.0,1.0,3.0,2.0,60.0,30.0,120.0
core/src/test/resources/com/google/errorprone/bugpatterns/NonAtomicVolatileUpdateNegativeCases.java,148.0,74.0,296.0,1.0,3.0,2.0,49.33,24.67,98.67
core/src/test/java/com/google/errorprone/bugpatterns/threadsafety/GuardedByCheckerTest.java,2720.0,276.0,4604.0,1.0,11.0,6.0,247.27,25.09,418.55
core/src/main/java/com/google/errorprone/bugpatterns/threadsafety/GuardedByChecker.java,394.0,72.0,697.0,1.0,16.0,8.0,24.62,4.5,43.56
core/src/test/resources/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTransferCases4.java,550.0,275.0,1100.0,1.0,3.0,2.0,183.33,91.67,366.67
core/src/main/java/com/google/errorprone/ErrorProneEndPosMap.java,64.0,64.0,160.0,1.0,4.0,4.0,16.0,16.0,40.0
core/src/main/java/com/google/errorprone/fixes/AdjustedPosition8.java,68.0,68.0,170.0,1.0,4.0,4.0,17.0,17.0,42.5
core/src/test/resources/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTransferCases7.java,354.0,177.0,708.0,1.0,3.0,2.0,118.0,59.0,236.0
core/src/test/resources/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTransferCases5.java,550.0,275.0,1100.0,1.0,3.0,2.0,183.33,91.67,366.67
core/src/test/resources/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTransferCases1.java,266.0,133.0,532.0,1.0,3.0,2.0,88.67,44.33,177.33
core/src/test/resources/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTransferCases3.java,239.0,130.0,499.0,1.0,4.0,3.0,59.75,32.5,124.75
core/src/main/java/com/google/errorprone/fixes/IndexedPosition8.java,66.0,66.0,165.0,1.0,4.0,4.0,16.5,16.5,41.25
core/src/test/java/com/google/errorprone/dataflow/nullnesspropagation/NullnessValueTest.java,178.0,89.0,356.0,1.0,3.0,3.0,59.33,29.67,118.67
core/src/main/java/com/google/errorprone/fixes/AbstractAdjustedPosition.java,100.0,100.0,250.0,1.0,4.0,4.0,25.0,25.0,62.5
core/src/main/java/com/google/errorprone/EndPosMap8.java,362.0,362.0,944.0,1.0,6.0,6.0,60.33,60.33,157.33
core/src/main/java/com/google/errorprone/JDKCompatibleShim.java,112.0,112.0,280.0,1.0,6.0,6.0,18.67,18.67,46.67
core/src/main/java/com/google/errorprone/dataflow/nullnesspropagation/NullnessValue.java,248.0,124.0,496.0,1.0,3.0,3.0,82.67,41.33,165.33
core/src/main/java/com/google/errorprone/dataflow/DataFlow.java,552.0,0.0,828.0,1.0,2.0,2.0,276.0,0.0,414.0
core/src/main/java/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTransfer.java,1550.0,123.0,2657.0,1.0,9.0,4.0,172.22,13.67,295.22
core/src/main/java/com/google/errorprone/fixes/AbstractIndexedPosition.java,98.0,98.0,245.0,1.0,4.0,4.0,24.5,24.5,61.25
core/src/main/java/com/google/errorprone/dataflow/nullnesspropagation/AbstractNullnessPropagationTransfer.java,2631.0,564.0,4799.0,1.0,6.0,4.0,438.5,94.0,799.83
core/src/test/resources/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTransferCases2.java,775.0,407.0,1590.0,1.0,8.0,3.0,96.88,50.88,198.75
core/src/test/resources/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTransferCases6.java,392.0,196.0,784.0,1.0,3.0,2.0,130.67,65.33,261.33
core/src/test/java/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationTest.java,543.0,54.0,920.0,1.0,8.0,6.0,67.88,6.75,115.0
core/src/main/java/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationStore.java,251.0,149.0,549.0,1.0,4.0,3.0,62.75,37.25,137.25
core/src/test/java/com/google/errorprone/dataflow/nullnesspropagation/NullnessPropagationStoreTest.java,81.0,41.0,163.0,1.0,4.0,3.0,20.25,10.25,40.75
core/src/main/java/com/google/errorprone/JDKShim.java,300.0,300.0,750.0,1.0,6.0,6.0,50.0,50.0,125.0
core/src/main/java/com/google/errorprone/fixes/IndexedPosition.java,110.0,0.0,165.0,1.0,2.0,2.0,55.0,0.0,82.5
core/src/main/java/com/google/errorprone/fixes/AdjustedPosition.java,112.0,0.0,168.0,1.0,2.0,2.0,56.0,0.0,84.0
core/src/main/java/com/google/errorprone/EndPosTableUtil.java,290.0,290.0,725.0,2.0,4.0,3.0,72.5,72.5,181.25
index.html,76.0,76.0,178.0,1.0,3.0,0.0,25.33,25.33,59.33
stylesheets/stylesheet.css,248.0,248.0,497.0,1.0,3.0,0.0,82.67,82.67,165.67
params.json,2.0,1.0,4.0,1.0,3.0,1.0,0.67,0.33,1.33
stylesheets/pygment_trac.css,186.0,126.0,430.0,1.0,4.0,1.0,46.5,31.5,107.5
images/blacktocat.png,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
images/bkg.png,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
javascripts/main.js,2.0,1.0,4.0,1.0,3.0,1.0,0.67,0.33,1.33
javascripts/scale.fix.js,40.0,20.0,80.0,1.0,3.0,1.0,13.33,6.67,26.67
stylesheets/styles.css,712.0,356.0,1424.0,1.0,3.0,1.0,237.33,118.67,474.67
images/checker.png,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
bugpattern/InjectScopeAnnotationOnInterfaceOrAbstractClass.md,248.0,124.0,496.0,1.0,3.0,1.0,82.67,41.33,165.33
bugpattern/SynchronizeOnNonFinalField.md,36.0,18.0,72.0,1.0,3.0,1.0,12.0,6.0,24.0
bugpattern/StringBuilderInitWithChar.md,176.0,88.0,352.0,1.0,3.0,1.0,58.67,29.33,117.33
bugpattern/PreconditionsCheckNotNull.md,366.0,183.0,732.0,1.0,3.0,1.0,122.0,61.0,244.0
bugpattern/AssistedInjectAndInjectOnSameConstructor.md,346.0,173.0,692.0,1.0,3.0,1.0,115.33,57.67,230.67
bugpattern/MisusedFormattingLogger.md,364.0,182.0,728.0,1.0,3.0,1.0,121.33,60.67,242.67
bugpattern/CheckReturnValue.md,389.0,195.0,781.0,1.0,4.0,1.0,97.25,48.75,195.25
bugpattern/PreconditionsCheckNotNullPrimitive.md,418.0,209.0,836.0,1.0,3.0,1.0,139.33,69.67,278.67
bugpattern/NonAtomicVolatileUpdate.md,392.0,196.0,784.0,1.0,3.0,1.0,130.67,65.33,261.33
bugpattern/CovariantEquals.md,586.0,293.0,1172.0,1.0,3.0,1.0,195.33,97.67,390.67
bugpattern/ComparisonOutOfRange.md,322.0,161.0,644.0,1.0,3.0,1.0,107.33,53.67,214.67
bugpattern/GuiceAssistedParameters.md,336.0,168.0,672.0,1.0,3.0,1.0,112.0,56.0,224.0
bugpattern/JavaxInjectOnAbstractMethod.md,318.0,159.0,636.0,1.0,3.0,1.0,106.0,53.0,212.0
bugpattern/DeadException.md,265.0,133.0,533.0,1.0,4.0,1.0,66.25,33.25,133.25
bugpattern/InjectInvalidTargetingOnScopingAnnotation.md,312.0,156.0,624.0,1.0,3.0,1.0,104.0,52.0,208.0
bugpattern/WaitNotInLoop.md,414.0,207.0,828.0,1.0,3.0,1.0,138.0,69.0,276.0
bugpattern/BadShiftAmount.md,248.0,124.0,496.0,1.0,3.0,1.0,82.67,41.33,165.33
bugpattern/OverridesJavaxInjectableMethod.md,362.0,181.0,724.0,1.0,3.0,1.0,120.67,60.33,241.33
bugpattern/Finally.md,989.0,495.0,1981.0,1.0,4.0,1.0,247.25,123.75,495.25
bugpattern/GuardedBy.md,32.0,16.0,64.0,1.0,3.0,1.0,10.67,5.33,21.33
bugpattern/InjectMoreThanOneScopeAnnotationOnClass.md,260.0,130.0,520.0,1.0,3.0,1.0,86.67,43.33,173.33
bugpattern/LockMethodChecker.md,37.0,19.0,77.0,1.0,4.0,1.0,9.25,4.75,19.25
bugpattern/SelfEquals.md,386.0,193.0,772.0,1.0,3.0,1.0,128.67,64.33,257.33
bugpattern/EqualsNaN.md,188.0,94.0,376.0,1.0,3.0,1.0,62.67,31.33,125.33
bugpattern/ClassCanBeStatic.md,462.0,231.0,924.0,1.0,3.0,1.0,154.0,77.0,308.0
bugpattern/JUnit3TestNotRun.md,660.0,330.0,1320.0,1.0,3.0,1.0,220.0,110.0,440.0
bugpattern/StaticAccessedFromInstance.md,581.0,291.0,1165.0,1.0,4.0,1.0,145.25,72.75,291.25
bugpattern/OrderingFrom.md,228.0,114.0,456.0,1.0,3.0,1.0,76.0,38.0,152.0
bugpattern/ArraysAsListPrimitiveArray.md,32.0,16.0,64.0,1.0,3.0,1.0,10.67,5.33,21.33
index.md,159.0,120.0,357.0,1.0,4.0,1.0,39.75,30.0,89.25
bugpattern/InjectMoreThanOneQualifier.md,508.0,254.0,1016.0,1.0,3.0,1.0,169.33,84.67,338.67
bugpattern/UnlockMethod.md,37.0,19.0,77.0,1.0,4.0,1.0,9.25,4.75,19.25
bugpattern/PreconditionsInvalidPlaceholder.md,216.0,108.0,432.0,1.0,3.0,1.0,72.0,36.0,144.0
bugpattern/GuardedByChecker.md,32.0,16.0,64.0,1.0,3.0,1.0,10.67,5.33,21.33
bugpattern/PreconditionsErrorMessageEagerEvaluation.md,262.0,131.0,524.0,1.0,3.0,1.0,87.33,43.67,174.67
bugpattern/SuppressWarningsDeprecated.md,316.0,158.0,632.0,1.0,3.0,1.0,105.33,52.67,210.67
bugpattern/SelfAssignment.md,562.0,281.0,1124.0,1.0,3.0,1.0,187.33,93.67,374.67
bugpattern/JUnit4TearDownNotRun.md,462.0,231.0,924.0,1.0,3.0,1.0,154.0,77.0,308.0
_data/bugpatterns.yaml,206.0,103.0,412.0,1.0,3.0,1.0,68.67,34.33,137.33
bugpattern/PrimitiveArrayPassedToVarargsMethod.md,232.0,116.0,464.0,1.0,3.0,1.0,77.33,38.67,154.67
bugpattern/CollectionIncompatibleType.md,288.0,144.0,576.0,1.0,3.0,1.0,96.0,48.0,192.0
bugpattern/MalformedFormatString.md,350.0,175.0,700.0,1.0,3.0,1.0,116.67,58.33,233.33
bugpattern/ArrayToString.md,274.0,137.0,548.0,1.0,3.0,1.0,91.33,45.67,182.67
bugpattern/ArrayToStringCompoundAssignment.md,190.0,95.0,380.0,1.0,3.0,1.0,63.33,31.67,126.67
bugpattern/ArrayEquals.md,648.0,324.0,1296.0,1.0,3.0,1.0,216.0,108.0,432.0
bugpattern/InvalidPatternSyntax.md,266.0,133.0,532.0,1.0,3.0,1.0,88.67,44.33,177.33
bugpattern/GuardedByValidator.md,32.0,16.0,64.0,1.0,3.0,1.0,10.67,5.33,21.33
bugpattern/AssistedInjectAndInjectOnConstructors.md,350.0,175.0,700.0,1.0,3.0,1.0,116.67,58.33,233.33
bugpattern/EmptyIf.md,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0
bugpattern/ArrayToStringConcatenation.md,32.0,16.0,64.0,1.0,3.0,1.0,10.67,5.33,21.33
bugpattern/MoreThanOneInjectableConstructor.md,382.0,191.0,764.0,1.0,3.0,1.0,127.33,63.67,254.67
bugpattern/ReturnValueIgnored.md,357.0,179.0,717.0,1.0,4.0,1.0,89.25,44.75,179.25
bugpattern/JUnit4SetUpNotRun.md,522.0,261.0,1044.0,1.0,3.0,1.0,174.0,87.0,348.0
bugpattern/JUnit4TestNotRun.md,592.0,296.0,1184.0,1.0,3.0,1.0,197.33,98.67,394.67
Gemfile,6.0,3.0,12.0,1.0,3.0,1.0,2.0,1.0,4.0
bugpattern/ChainingConstructorIgnoresParameter.md,498.0,249.0,996.0,1.0,3.0,1.0,166.0,83.0,332.0
bugpattern/StringEquality.md,316.0,158.0,632.0,1.0,3.0,1.0,105.33,52.67,210.67
bugpattern/InjectScopeOrQualifierAnnotationRetention.md,382.0,191.0,764.0,1.0,3.0,1.0,127.33,63.67,254.67
bugpattern/Overrides.md,1015.0,508.0,2033.0,1.0,4.0,1.0,253.75,127.0,508.25
bugpattern/JUnitAmbiguousTestClass.md,32.0,16.0,64.0,1.0,3.0,1.0,10.67,5.33,21.33
bugpattern/DepAnn.md,401.0,201.0,805.0,1.0,4.0,1.0,100.25,50.25,201.25
bugpattern/SelfEquality.md,300.0,150.0,600.0,1.0,3.0,1.0,100.0,50.0,200.0
bugpattern/OverridesGuiceInjectableMethod.md,356.0,178.0,712.0,1.0,3.0,1.0,118.67,59.33,237.33
bugpattern/ElementsCountedInLoop.md,378.0,189.0,756.0,1.0,3.0,1.0,126.0,63.0,252.0
bugpattern/DivZero.md,287.0,144.0,577.0,1.0,4.0,1.0,71.75,36.0,144.25
bugpattern/ParameterPackage.md,292.0,146.0,584.0,1.0,3.0,1.0,97.33,48.67,194.67
bugpattern/ArrayHashCode.md,506.0,253.0,1012.0,1.0,3.0,1.0,168.67,84.33,337.33
bugpattern/GuiceInjectOnFinalField.md,250.0,125.0,500.0,1.0,3.0,1.0,83.33,41.67,166.67
bugpattern/ProtoStringFieldReferenceEquality.md,32.0,16.0,64.0,1.0,3.0,1.0,10.67,5.33,21.33
_layouts/master.html,102.0,52.0,206.0,1.0,4.0,1.0,25.5,13.0,51.5
bugpattern/InjectedConstructorAnnotations.md,270.0,135.0,540.0,1.0,3.0,1.0,90.0,45.0,180.0
bugpattern/GuiceAssistedInjectScoping.md,542.0,271.0,1084.0,1.0,3.0,1.0,180.67,90.33,361.33
bugpattern/TryFailThrowable.md,724.0,362.0,1448.0,1.0,3.0,1.0,241.33,120.67,482.67
bugpattern/NonRuntimeAnnotation.md,238.0,119.0,476.0,1.0,3.0,1.0,79.33,39.67,158.67
bugpattern/OverlappingQualifierAndScopeAnnotation.md,266.0,133.0,532.0,1.0,3.0,1.0,88.67,44.33,177.33
bugpattern/MissingCasesInEnumSwitch.md,32.0,16.0,64.0,1.0,3.0,1.0,10.67,5.33,21.33
_layouts/bugpattern.html,122.0,62.0,246.0,1.0,4.0,1.0,30.5,15.5,61.5
bugpatterns.md,38.0,19.0,76.0,1.0,3.0,1.0,12.67,6.33,25.33
bugpattern/JavaxInjectOnFinalField.md,232.0,116.0,464.0,1.0,3.0,1.0,77.33,38.67,154.67
bugpattern/FallthroughSuppression.md,36.0,18.0,72.0,1.0,3.0,1.0,12.0,6.0,24.0
bugpattern/ProtoFieldNullComparison.md,220.0,110.0,440.0,1.0,3.0,1.0,73.33,36.67,146.67
bugpattern/LongLiteralLowerCaseSuffix.md,452.0,226.0,904.0,1.0,3.0,1.0,150.67,75.33,301.33
bugpattern/ModifyingCollectionWithItself.md,242.0,121.0,484.0,1.0,3.0,1.0,80.67,40.33,161.33
bugpattern/NumericEquality.md,246.0,123.0,492.0,1.0,3.0,1.0,82.0,41.0,164.0
installation.md,310.0,155.0,620.0,1.0,3.0,2.0,103.33,51.67,206.67
docgen/src/test/java/com/google/errorprone/BugPatternFileGeneratorTest.java,214.0,72.0,430.0,3.0,10.0,5.0,21.4,7.2,43.0
docgen/src/test/java/com/google/errorprone/BugPatternIndexYamlWriterTest.java,87.0,83.0,228.0,2.0,6.0,4.0,14.5,13.83,38.0
docgen/src/main/java/com/google/errorprone/BugPatternFileGenerator.java,656.0,319.0,1471.0,2.0,14.0,6.0,46.86,22.79,105.07
docgen/src/test/resources/com/google/errorprone/DeadException.md,27.0,27.0,54.0,2.0,2.0,0.0,13.5,13.5,27.0
docgen/src/main/java/com/google/errorprone/BugPatternIndexYamlWriter.java,138.0,135.0,404.0,2.0,9.0,6.0,15.33,15.0,44.89
examples/maven/error_prone_should_flag/pom.xml,60.0,0.0,90.0,1.0,2.0,2.0,30.0,0.0,45.0
examples/maven/annotation_processing_bug_repro/pom.xml,80.0,0.0,120.0,1.0,2.0,2.0,40.0,0.0,60.0
examples/maven/annotation_processing_bug_repro/README.txt,2.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,1.5
examples/maven/annotation_processing_bug_repro/src/main/java/NeedsAnnotationProcessing.java,46.0,0.0,69.0,1.0,2.0,2.0,23.0,0.0,34.5
examples/maven/error_prone_should_flag/src/main/java/Main.java,48.0,4.0,78.0,2.0,4.0,4.0,12.0,1.0,19.5
examples/maven/error_prone_should_flag/README.txt,6.0,2.0,12.0,2.0,3.0,3.0,2.0,0.67,4.0
core/src/main/java/com/google/errorprone/ErrorProneJavacJavaCompiler.java,304.0,65.0,546.0,1.0,10.0,4.0,30.4,6.5,54.6
core/src/main/java/com/google/errorprone/FromInstanceBugCheckerSupplier.java,152.0,93.0,338.0,1.0,6.0,5.0,25.33,15.5,56.33
core/src/main/java/com/google/errorprone/scanner/ErrorProneScanner.java,2255.0,186.0,3741.0,1.0,11.0,7.0,205.0,16.91,340.09
core/src/main/java/com/google/errorprone/scanner/ErrorProneScannerSuppliers.java,180.0,90.0,360.0,1.0,3.0,2.0,60.0,30.0,120.0
core/src/main/java/com/google/errorprone/scanner/Scanner.java,393.0,68.0,700.0,1.0,9.0,6.0,43.67,7.56,77.78
core/src/main/java/com/google/errorprone/FromClassBugCheckerSupplier.java,189.0,115.0,419.0,1.0,6.0,5.0,31.5,19.17,69.83
core/src/main/java/com/google/errorprone/scanner/ScannerSupplier.java,704.0,277.0,1489.0,1.0,12.0,7.0,58.67,23.08,124.08
core/src/main/java/com/google/errorprone/BugCheckerSupplier.java,206.0,117.0,440.0,1.0,6.0,5.0,34.33,19.5,73.33
core/src/main/java/com/google/errorprone/scanner/ScannerSupplierImpl.java,215.0,67.0,442.0,1.0,9.0,5.0,23.89,7.44,49.11
core/src/main/java/com/google/errorprone/scanner/InstanceReturningScannerSupplierImpl.java,110.0,10.0,187.0,1.0,7.0,5.0,15.71,1.43,26.71
CONTRIBUTING.md,26.0,0.0,26.0,1.0,1.0,0.0,26.0,0.0,26.0
util/settings.xml,9.0,0.0,9.0,1.0,1.0,1.0,9.0,0.0,9.0
util/generate-latest-docs.sh,55.0,18.0,103.0,1.0,6.0,2.0,9.17,3.0,17.17
util/publish-snapshot-on-commit.sh,15.0,2.0,19.0,1.0,3.0,2.0,5.0,0.67,6.33
core/src/main/java/com/google/errorprone/scanner/BuiltInCheckerSuppliers.java,545.0,206.0,1194.0,3.0,54.0,8.0,10.09,3.81,22.11
core/src/test/java/com/google/errorprone/CommandLineFlagTest.java,386.0,112.0,560.0,1.0,10.0,5.0,38.6,11.2,56.0
core/src/test/java/com/google/errorprone/scanner/ScannerSupplierTest.java,412.0,171.0,783.0,1.0,8.0,5.0,51.5,21.38,97.88
core/src/main/java/com/google/errorprone/dataflow/nullnesspropagation/NullnessAnalysis.java,82.0,4.0,103.0,1.0,5.0,1.0,16.4,0.8,20.6
core/src/main/java/com/google/errorprone/dataflow/ConstantPropagationAnalysis.java,45.0,0.0,45.0,1.0,1.0,0.0,45.0,0.0,45.0
core/src/test/java/com/google/errorprone/matchers/EnclosingTest.java,218.0,1.0,220.0,1.0,2.0,1.0,109.0,0.5,110.0
core/src/main/java/com/google/errorprone/matchers/ChildMultiMatcher.java,190.0,5.0,200.0,1.0,2.0,0.0,95.0,2.5,100.0
core/src/main/java/com/google/errorprone/bugpatterns/NarrowingCompoundAssignment.java,206.0,35.0,333.0,1.0,6.0,3.0,34.33,5.83,55.5
core/src/test/java/com/google/errorprone/bugpatterns/NarrowingCompoundAssignmentTest.java,251.0,37.0,418.0,1.0,6.0,2.0,41.83,6.17,69.67
core/src/main/java/com/google/errorprone/dataflow/LocalStore.java,180.0,12.0,232.0,1.0,2.0,1.0,90.0,6.0,116.0
core/src/test/java/com/google/errorprone/dataflow/LocalStoreTest.java,44.0,2.0,48.0,1.0,2.0,1.0,22.0,1.0,24.0
core/src/test/resources/com/google/errorprone/bugpatterns/ProtoFieldPreconditionsCheckNotNullPositiveCases.java,63.0,63.0,126.0,1.0,2.0,0.0,31.5,31.5,63.0
core/src/test/resources/com/google/errorprone/bugpatterns/ProtoFieldPreconditionsCheckNotNullNegativeCases.java,55.0,55.0,110.0,1.0,2.0,0.0,27.5,27.5,55.0
core/src/main/java/com/google/errorprone/bugpatterns/ProtoFieldPreconditionsCheckNotNull.java,157.0,4.0,165.0,1.0,2.0,0.0,78.5,2.0,82.5
core/src/test/java/com/google/errorprone/bugpatterns/ProtoFieldPreconditionsCheckNotNullTest.java,70.0,20.0,98.0,1.0,3.0,2.0,23.33,6.67,32.67
core/src/main/java/com/google/errorprone/dataflow/nullnesspropagation/Nullness.java,124.0,1.0,126.0,1.0,2.0,1.0,62.0,0.5,63.0
core/src/test/java/com/google/errorprone/dataflow/nullnesspropagation/NullnessTest.java,89.0,0.0,89.0,1.0,1.0,1.0,89.0,0.0,89.0
core/src/main/java/com/google/errorprone/bugpatterns/CannotMockFinalClass.java,102.0,7.0,115.0,1.0,5.0,1.0,20.4,1.4,23.0
core/src/test/resources/com/google/errorprone/bugpatterns/CannotMockFinalClassNegativeCases2.java,31.0,31.0,62.0,1.0,2.0,0.0,15.5,15.5,31.0
core/src/test/java/com/google/errorprone/bugpatterns/CannotMockFinalClassTest.java,96.0,12.0,117.0,1.0,5.0,3.0,19.2,2.4,23.4
core/src/test/resources/com/google/errorprone/bugpatterns/CannotMockFinalClassPositiveCases.java,36.0,36.0,72.0,1.0,2.0,0.0,18.0,18.0,36.0
core/src/test/resources/com/google/errorprone/bugpatterns/CannotMockFinalClassNegativeCases.java,34.0,34.0,68.0,1.0,2.0,0.0,17.0,17.0,34.0
core/src/test/java/com/google/errorprone/bugpatterns/TypeParameterUnusedInFormalsTest.java,293.0,80.0,506.0,1.0,7.0,4.0,41.86,11.43,72.29
core/src/main/java/com/google/errorprone/bugpatterns/TypeParameterUnusedInFormals.java,383.0,119.0,611.0,1.0,11.0,2.0,34.82,10.82,55.55
core/src/main/java/com/google/errorprone/util/OperatorPrecedence.java,123.0,16.0,158.0,1.0,2.0,0.0,61.5,8.0,79.0
annotations/src/main/java/com/google/errorprone/annotations/NoAllocation.java,35.0,0.0,35.0,1.0,1.0,0.0,35.0,0.0,35.0
annotations/pom.xml,57.0,19.0,95.0,3.0,20.0,0.0,2.85,0.95,4.75
core/src/main/java/com/google/errorprone/matchers/NullnessMatcher.java,43.0,0.0,43.0,1.0,1.0,0.0,43.0,0.0,43.0
core/src/main/java/com/google/errorprone/bugpatterns/MisusedWeekYear.java,170.0,23.0,232.0,1.0,3.0,1.0,56.67,7.67,77.33
core/src/test/resources/com/google/errorprone/bugpatterns/MisusedWeekYearNegativeCases.java,57.0,57.0,114.0,1.0,2.0,1.0,28.5,28.5,57.0
core/src/test/resources/com/google/errorprone/bugpatterns/MisusedWeekYearPositiveCases.java,75.0,75.0,150.0,1.0,2.0,1.0,37.5,37.5,75.0
core/src/test/java/com/google/errorprone/bugpatterns/MisusedWeekYearTest.java,62.0,8.0,81.0,1.0,4.0,3.0,15.5,2.0,20.25
core/src/test/resources/com/google/errorprone/bugpatterns/SizeGreaterThanOrEqualsZeroNegativeCases.java,82.0,82.0,164.0,1.0,2.0,1.0,41.0,41.0,82.0
core/src/main/java/com/google/errorprone/bugpatterns/SizeGreaterThanOrEqualsZero.java,300.0,17.0,336.0,2.0,3.0,2.0,100.0,5.67,112.0
core/src/test/resources/com/google/errorprone/bugpatterns/SizeGreaterThanOrEqualsZeroPositiveCases.java,137.0,137.0,274.0,1.0,2.0,1.0,68.5,68.5,137.0
core/src/test/java/com/google/errorprone/bugpatterns/SizeGreaterThanOrEqualsZeroTest.java,54.0,6.0,65.0,1.0,3.0,3.0,18.0,2.0,21.67
core/src/test/java/com/google/errorprone/bugpatterns/NoAllocationCheckerTest.java,54.0,6.0,64.0,1.0,3.0,2.0,18.0,2.0,21.33
core/src/test/resources/com/google/errorprone/bugpatterns/NoAllocationCheckerPositiveCases.java,486.0,486.0,972.0,1.0,2.0,0.0,243.0,243.0,486.0
core/src/test/resources/com/google/errorprone/bugpatterns/NoAllocationCheckerNegativeCases.java,480.0,480.0,960.0,1.0,2.0,0.0,240.0,240.0,480.0
core/src/main/java/com/google/errorprone/bugpatterns/NoAllocationChecker.java,587.0,77.0,742.0,1.0,6.0,2.0,97.83,12.83,123.67
annotations/src/main/java/com/google/errorprone/annotations/ForOverride.java,50.0,6.0,63.0,1.0,2.0,1.0,25.0,3.0,31.5
annotations/src/main/java/com/google/errorprone/annotations/RequiredModifiers.java,51.0,0.0,51.0,1.0,1.0,0.0,51.0,0.0,51.0
annotations/src/main/java/com/google/errorprone/annotations/CompileTimeConstant.java,83.0,0.0,83.0,1.0,1.0,0.0,83.0,0.0,83.0
annotations/src/main/java/com/google/errorprone/annotations/IncompatibleModifiers.java,50.0,0.0,50.0,1.0,1.0,0.0,50.0,0.0,50.0
